,Order ID,Order Date,Segment,State,Region,Category,Sales,Ano,Day of Week,Month
1995,US-2018-147221,2018-02-12,Consumer,Texas,Central,Office Supplies,294.62,2018,0,2
1996,US-2018-147221,2018-02-12,Consumer,Texas,Central,Furniture,8.752,2018,0,2
1997,CA-2015-131905,2015-06-02,Corporate,Virginia,South,Office Supplies,15.0,2015,1,6
1998,CA-2015-131905,2015-06-02,Corporate,Virginia,South,Technology,161.61,2015,1,6
1999,CA-2015-131905,2015-06-02,Corporate,Virginia,South,Technology,144.95,2015,1,6
2000,CA-2018-166128,2018-11-04,Consumer,California,West,Technology,199.95,2018,6,11
2001,CA-2018-166128,2018-11-04,Consumer,California,West,Office Supplies,41.86,2018,6,11
2002,CA-2018-163510,2018-12-25,Consumer,Kentucky,South,Office Supplies,95.94,2018,1,12
2003,CA-2018-163510,2018-12-25,Consumer,Kentucky,South,Furniture,304.45,2018,1,12
2004,US-2018-143028,2018-11-04,Home Office,Texas,Central,Office Supplies,11.364,2018,6,11
2005,CA-2015-111150,2015-12-31,Corporate,Missouri,Central,Office Supplies,29.68,2015,3,12
2006,CA-2015-111150,2015-12-31,Corporate,Missouri,Central,Technology,47.53,2015,3,12
2007,CA-2018-165386,2018-03-08,Consumer,Illinois,Central,Furniture,183.372,2018,3,3
2008,CA-2015-116407,2015-11-15,Consumer,Tennessee,South,Office Supplies,4.224,2015,6,11
2009,CA-2015-116407,2015-11-15,Consumer,Tennessee,South,Office Supplies,333.056,2015,6,11
2010,CA-2015-116407,2015-11-15,Consumer,Tennessee,South,Office Supplies,24.896,2015,6,11
2011,CA-2016-155761,2016-11-12,Consumer,Texas,Central,Technology,159.984,2016,5,11
2012,CA-2016-155761,2016-11-12,Consumer,Texas,Central,Office Supplies,46.344,2016,5,11
2013,CA-2017-145905,2017-09-18,Consumer,Alabama,South,Furniture,350.98,2017,0,9
2014,CA-2017-145905,2017-09-18,Consumer,Alabama,South,Office Supplies,13.08,2017,0,9
2015,CA-2017-145905,2017-09-18,Consumer,Alabama,South,Office Supplies,900.08,2017,0,9
2016,CA-2016-113110,2016-03-19,Consumer,California,West,Office Supplies,17.568,2016,5,3
2017,CA-2016-113110,2016-03-19,Consumer,California,West,Office Supplies,14.62,2016,5,3
2018,CA-2016-113110,2016-03-19,Consumer,California,West,Office Supplies,33.36,2016,5,3
2019,CA-2016-113110,2016-03-19,Consumer,California,West,Office Supplies,40.14,2016,5,3
2020,CA-2017-168354,2017-09-19,Home Office,Rhode Island,East,Office Supplies,1606.23,2017,1,9
2021,CA-2017-168354,2017-09-19,Home Office,Rhode Island,East,Office Supplies,17.04,2017,1,9
2022,CA-2017-168354,2017-09-19,Home Office,Rhode Island,East,Office Supplies,49.53,2017,1,9
2023,CA-2017-168354,2017-09-19,Home Office,Rhode Island,East,Furniture,872.32,2017,1,9
2024,US-2018-111241,2018-08-20,Consumer,California,West,Office Supplies,239.12,2018,0,8
2025,CA-2016-114237,2016-03-13,Consumer,Washington,West,Furniture,141.96,2016,6,3
2026,CA-2017-113516,2017-08-09,Home Office,California,West,Office Supplies,33.024,2017,2,8
2027,CA-2017-113516,2017-08-09,Home Office,California,West,Office Supplies,67.136,2017,2,8
2028,CA-2016-117961,2016-11-26,Corporate,Massachusetts,East,Office Supplies,14.73,2016,5,11
2029,CA-2016-117961,2016-11-26,Corporate,Massachusetts,East,Office Supplies,104.9,2016,5,11
2030,CA-2016-117961,2016-11-26,Corporate,Massachusetts,East,Office Supplies,61.04,2016,5,11
2031,CA-2016-117961,2016-11-26,Corporate,Massachusetts,East,Office Supplies,10.95,2016,5,11
2032,CA-2017-128923,2017-09-12,Corporate,Texas,Central,Office Supplies,9.392,2017,1,9
2033,CA-2017-128923,2017-09-12,Corporate,Texas,Central,Office Supplies,9.328,2017,1,9
2034,CA-2018-162481,2018-09-25,Consumer,Minnesota,Central,Office Supplies,8.26,2018,1,9
2035,CA-2018-162481,2018-09-25,Consumer,Minnesota,Central,Furniture,269.97,2018,1,9
2036,CA-2016-119214,2016-01-23,Home Office,Montana,West,Office Supplies,29.04,2016,5,1
2037,CA-2016-119214,2016-01-23,Home Office,Montana,West,Office Supplies,14.62,2016,5,1
2038,CA-2016-122287,2016-06-18,Home Office,Arizona,West,Office Supplies,11.952,2016,5,6
2039,CA-2016-122287,2016-06-18,Home Office,Arizona,West,Office Supplies,4.536,2016,5,6
2040,CA-2016-122287,2016-06-18,Home Office,Arizona,West,Office Supplies,9.156,2016,5,6
2041,CA-2016-122287,2016-06-18,Home Office,Arizona,West,Furniture,75.36,2016,5,6
2042,CA-2016-104493,2016-02-10,Corporate,California,West,Office Supplies,57.504,2016,2,2
2043,US-2018-158946,2018-11-18,Corporate,Ohio,East,Office Supplies,38.864,2018,6,11
2044,CA-2015-129168,2015-08-17,Corporate,Texas,Central,Office Supplies,15.552,2015,0,8
2045,CA-2017-131835,2017-07-17,Corporate,New Jersey,East,Office Supplies,162.64,2017,0,7
2046,CA-2017-131835,2017-07-17,Corporate,New Jersey,East,Technology,597.0,2017,0,7
2047,CA-2017-131835,2017-07-17,Corporate,New Jersey,East,Office Supplies,55.48,2017,0,7
2048,CA-2016-142237,2016-11-07,Consumer,Pennsylvania,East,Furniture,289.8,2016,0,11
2049,CA-2016-142237,2016-11-07,Consumer,Pennsylvania,East,Office Supplies,2.502,2016,0,11
2050,CA-2016-142237,2016-11-07,Consumer,Pennsylvania,East,Office Supplies,6.48,2016,0,11
2051,CA-2016-142237,2016-11-07,Consumer,Pennsylvania,East,Furniture,341.488,2016,0,11
2052,CA-2016-142237,2016-11-07,Consumer,Pennsylvania,East,Office Supplies,11.12,2016,0,11
2053,CA-2016-142237,2016-11-07,Consumer,Pennsylvania,East,Furniture,25.344,2016,0,11
2054,CA-2017-136434,2017-01-12,Consumer,Indiana,Central,Furniture,17.31,2017,3,1
2055,CA-2018-120376,2018-12-22,Consumer,Michigan,Central,Technology,199.95,2018,5,12
2056,CA-2018-120376,2018-12-22,Consumer,Michigan,Central,Furniture,1586.69,2018,5,12
2057,CA-2018-120376,2018-12-22,Consumer,Michigan,Central,Technology,84.99,2018,5,12
2058,CA-2018-120376,2018-12-22,Consumer,Michigan,Central,Furniture,411.8,2018,5,12
2059,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,11.34,2015,5,10
2060,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,80.3,2015,5,10
2061,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,15.968,2015,5,10
2062,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,64.74,2015,5,10
2063,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,19.296,2015,5,10
2064,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,405.64,2015,5,10
2065,CA-2015-106439,2015-10-31,Corporate,California,West,Furniture,146.352,2015,5,10
2066,CA-2015-106439,2015-10-31,Corporate,California,West,Technology,251.91,2015,5,10
2067,CA-2015-106439,2015-10-31,Corporate,California,West,Office Supplies,12.39,2015,5,10
2068,CA-2016-133452,2016-04-13,Consumer,California,West,Technology,199.96,2016,2,4
2069,CA-2016-133452,2016-04-13,Consumer,California,West,Furniture,710.832,2016,2,4
2070,CA-2017-146521,2017-07-21,Corporate,Pennsylvania,East,Office Supplies,1.941,2017,4,7
2071,US-2018-110996,2018-11-20,Consumer,California,West,Furniture,283.92,2018,1,11
2072,CA-2017-129693,2017-11-26,Corporate,Washington,West,Office Supplies,7.312,2017,6,11
2073,CA-2018-122504,2018-07-11,Home Office,California,West,Technology,59.97,2018,2,7
2074,CA-2018-122504,2018-07-11,Home Office,California,West,Technology,761.544,2018,2,7
2075,CA-2015-131051,2015-01-12,Consumer,California,West,Furniture,58.2,2015,0,1
2076,CA-2018-140676,2018-12-09,Consumer,Maryland,East,Office Supplies,39.9,2018,6,12
2077,CA-2018-140676,2018-12-09,Consumer,Maryland,East,Office Supplies,90.86,2018,6,12
2078,CA-2018-140676,2018-12-09,Consumer,Maryland,East,Office Supplies,94.85,2018,6,12
2079,CA-2016-120103,2016-12-24,Consumer,Arizona,West,Office Supplies,106.232,2016,5,12
2080,CA-2016-120103,2016-12-24,Consumer,Arizona,West,Technology,111.984,2016,5,12
2081,CA-2016-120103,2016-12-24,Consumer,Arizona,West,Furniture,7.712,2016,5,12
2082,CA-2018-104647,2018-02-23,Consumer,California,West,Office Supplies,37.44,2018,4,2
2083,CA-2015-110352,2015-11-23,Home Office,Texas,Central,Office Supplies,23.68,2015,0,11
2084,CA-2017-140501,2017-06-23,Consumer,New York,East,Office Supplies,122.12,2017,4,6
2085,CA-2017-140501,2017-06-23,Consumer,New York,East,Office Supplies,18.45,2017,4,6
2086,CA-2017-140501,2017-06-23,Consumer,New York,East,Office Supplies,324.9,2017,4,6
2087,CA-2017-140501,2017-06-23,Consumer,New York,East,Office Supplies,146.73,2017,4,6
2088,CA-2017-140501,2017-06-23,Consumer,New York,East,Office Supplies,3.96,2017,4,6
2089,CA-2016-139290,2016-10-26,Corporate,California,West,Office Supplies,5.76,2016,2,10
2090,CA-2018-166142,2018-07-15,Consumer,Delaware,East,Office Supplies,26.55,2018,6,7
2091,CA-2018-166142,2018-07-15,Consumer,Delaware,East,Furniture,310.443,2018,6,7
2092,CA-2015-145926,2015-11-17,Home Office,Minnesota,Central,Furniture,479.9,2015,1,11
2093,CA-2016-149678,2016-04-13,Consumer,New Mexico,West,Office Supplies,12.88,2016,2,4
2094,US-2016-164357,2016-11-25,Consumer,North Carolina,South,Office Supplies,13.12,2016,4,11
2095,US-2017-146570,2017-05-15,Home Office,Mississippi,South,Office Supplies,511.84,2017,0,5
2096,US-2017-146570,2017-05-15,Home Office,Mississippi,South,Office Supplies,91.96,2017,0,5
2097,US-2017-146570,2017-05-15,Home Office,Mississippi,South,Office Supplies,8.34,2017,0,5
2098,CA-2018-124401,2018-07-09,Consumer,Oregon,West,Office Supplies,37.68,2018,0,7
2099,CA-2018-124401,2018-07-09,Consumer,Oregon,West,Technology,279.944,2018,0,7
2100,US-2015-140116,2015-10-03,Consumer,Colorado,West,Office Supplies,636.408,2015,5,10
2101,US-2015-140116,2015-10-03,Consumer,Colorado,West,Office Supplies,83.168,2015,5,10
2102,CA-2015-123295,2015-07-18,Home Office,Arizona,West,Furniture,259.136,2015,5,7
2103,CA-2018-167101,2018-03-24,Corporate,New York,East,Office Supplies,221.92,2018,5,3
2104,CA-2018-167101,2018-03-24,Corporate,New York,East,Technology,26.0,2018,5,3
2105,US-2015-167633,2015-09-30,Consumer,Florida,South,Office Supplies,15.552,2015,2,9
2106,US-2015-152723,2015-09-26,Corporate,Texas,Central,Office Supplies,0.876,2015,5,9
2107,CA-2016-164882,2016-10-31,Consumer,California,West,Office Supplies,19.98,2016,0,10
2108,CA-2016-164882,2016-10-31,Consumer,California,West,Office Supplies,398.352,2016,0,10
2109,CA-2016-164882,2016-10-31,Consumer,California,West,Office Supplies,5.04,2016,0,10
2110,CA-2016-164882,2016-10-31,Consumer,California,West,Office Supplies,17.45,2016,0,10
2111,CA-2016-164882,2016-10-31,Consumer,California,West,Furniture,323.136,2016,0,10
2112,CA-2016-164882,2016-10-31,Consumer,California,West,Office Supplies,29.7,2016,0,10
2113,CA-2016-164882,2016-10-31,Consumer,California,West,Technology,1295.84,2016,0,10
2114,CA-2016-164882,2016-10-31,Consumer,California,West,Office Supplies,46.84,2016,0,10
2115,CA-2016-164882,2016-10-31,Consumer,California,West,Furniture,425.833,2016,0,10
2116,CA-2016-159786,2016-12-10,Consumer,New York,East,Furniture,209.67,2016,5,12
2117,CA-2017-130267,2017-09-19,Consumer,California,West,Office Supplies,159.88,2017,1,9
2118,CA-2018-155460,2018-04-13,Corporate,Washington,West,Office Supplies,5.28,2018,4,4
2119,CA-2018-155460,2018-04-13,Corporate,Washington,West,Office Supplies,895.92,2018,4,4
2120,US-2018-168690,2018-07-01,Consumer,Florida,South,Office Supplies,2.808,2018,6,7
2121,CA-2018-158246,2018-09-11,Corporate,California,West,Furniture,215.976,2018,1,9
2122,CA-2018-167381,2018-09-22,Home Office,Michigan,Central,Furniture,241.96,2018,5,9
2123,CA-2018-167381,2018-09-22,Home Office,Michigan,Central,Office Supplies,27.72,2018,5,9
2124,CA-2018-144862,2018-01-12,Home Office,Pennsylvania,East,Office Supplies,104.68,2018,4,1
2125,CA-2018-144862,2018-01-12,Home Office,Pennsylvania,East,Technology,62.958,2018,4,1
2126,CA-2015-126032,2015-06-23,Consumer,Pennsylvania,East,Technology,86.376,2015,1,6
2127,CA-2016-134859,2016-04-10,Home Office,Pennsylvania,East,Furniture,64.944,2016,6,4
2128,CA-2016-134859,2016-04-10,Home Office,Pennsylvania,East,Office Supplies,20.736,2016,6,4
2129,US-2015-114188,2015-05-20,Corporate,New Hampshire,East,Office Supplies,33.28,2015,2,5
2130,US-2015-114188,2015-05-20,Corporate,New Hampshire,East,Office Supplies,38.52,2015,2,5
2131,US-2015-114188,2015-05-20,Corporate,New Hampshire,East,Furniture,139.86,2015,2,5
2132,CA-2016-156524,2016-11-20,Consumer,New York,East,Office Supplies,19.65,2016,6,11
2133,CA-2016-122210,2016-11-30,Consumer,Pennsylvania,East,Office Supplies,152.991,2016,2,11
2134,CA-2016-122210,2016-11-30,Consumer,Pennsylvania,East,Office Supplies,10.584,2016,2,11
2135,CA-2016-122210,2016-11-30,Consumer,Pennsylvania,East,Technology,94.92,2016,2,11
2136,CA-2016-156377,2016-12-31,Consumer,Texas,Central,Furniture,14.76,2016,5,12
2137,CA-2016-156377,2016-12-31,Consumer,Texas,Central,Office Supplies,3.656,2016,5,12
2138,US-2018-157896,2018-11-16,Consumer,New York,East,Office Supplies,146.82,2018,4,11
2139,CA-2015-159520,2015-06-06,Corporate,New York,East,Office Supplies,149.544,2015,5,6
2140,CA-2015-159520,2015-06-06,Corporate,New York,East,Office Supplies,17.14,2015,5,6
2141,CA-2015-159520,2015-06-06,Corporate,New York,East,Furniture,991.764,2015,5,6
2142,CA-2017-155481,2017-01-09,Corporate,Pennsylvania,East,Office Supplies,30.48,2017,0,1
2143,CA-2017-155481,2017-01-09,Corporate,Pennsylvania,East,Technology,23.988,2017,0,1
2144,CA-2017-155481,2017-01-09,Corporate,Pennsylvania,East,Office Supplies,16.688,2017,0,1
2145,US-2017-152051,2017-06-25,Corporate,Pennsylvania,East,Furniture,422.058,2017,6,6
2146,US-2017-152051,2017-06-25,Corporate,Pennsylvania,East,Office Supplies,38.088,2017,6,6
2147,US-2017-152051,2017-06-25,Corporate,Pennsylvania,East,Office Supplies,254.352,2017,6,6
2148,CA-2015-141607,2015-12-12,Consumer,California,West,Furniture,43.31,2015,5,12
2149,CA-2018-102771,2018-03-31,Consumer,New York,East,Technology,84.95,2018,5,3
2150,US-2018-139969,2018-11-19,Consumer,Texas,Central,Furniture,233.058,2018,0,11
2151,CA-2015-167360,2015-11-24,Consumer,Missouri,Central,Technology,111.79,2015,1,11
2152,CA-2016-123505,2016-11-22,Consumer,Massachusetts,East,Office Supplies,14.94,2016,1,11
2153,CA-2017-117282,2017-07-14,Corporate,New York,East,Office Supplies,14.16,2017,4,7
2154,US-2017-120460,2017-04-30,Home Office,Texas,Central,Furniture,22.608,2017,6,4
2155,CA-2017-111115,2017-07-25,Consumer,California,West,Office Supplies,21.48,2017,1,7
2156,CA-2015-124646,2015-06-22,Consumer,Minnesota,Central,Office Supplies,501.81,2015,0,6
2157,CA-2015-124646,2015-06-22,Consumer,Minnesota,Central,Office Supplies,161.94,2015,0,6
2158,CA-2018-148166,2018-10-21,Home Office,Florida,South,Office Supplies,17.856,2018,6,10
2159,CA-2017-159737,2017-03-09,Consumer,Illinois,Central,Office Supplies,8.808,2017,3,3
2160,CA-2017-141019,2017-05-14,Consumer,Ohio,East,Furniture,79.384,2017,6,5
2161,CA-2017-101938,2017-07-01,Home Office,California,West,Office Supplies,34.58,2017,5,7
2162,CA-2018-166296,2018-03-13,Home Office,California,West,Office Supplies,314.55,2018,1,3
2163,CA-2017-154018,2017-10-13,Consumer,Texas,Central,Technology,191.976,2017,4,10
2164,CA-2017-154018,2017-10-13,Consumer,Texas,Central,Office Supplies,8.288,2017,4,10
2165,CA-2017-154018,2017-10-13,Consumer,Texas,Central,Furniture,139.92,2017,4,10
2166,CA-2017-154018,2017-10-13,Consumer,Texas,Central,Office Supplies,15.872,2017,4,10
2167,CA-2017-154018,2017-10-13,Consumer,Texas,Central,Office Supplies,6.286,2017,4,10
2168,CA-2018-117870,2018-01-27,Consumer,Ohio,East,Office Supplies,14.016,2018,5,1
2169,CA-2018-117870,2018-01-27,Consumer,Ohio,East,Technology,71.976,2018,5,1
2170,CA-2018-117870,2018-01-27,Consumer,Ohio,East,Technology,107.982,2018,5,1
2171,US-2018-137491,2018-11-19,Corporate,Texas,Central,Furniture,305.312,2018,0,11
2172,CA-2015-152296,2015-01-08,Consumer,California,West,Office Supplies,19.752,2015,3,1
2173,CA-2017-112025,2017-07-30,Home Office,Texas,Central,Office Supplies,9.264,2017,6,7
2174,CA-2016-132507,2016-07-30,Corporate,Texas,Central,Office Supplies,61.792,2016,5,7
2175,CA-2017-125738,2017-10-15,Home Office,Utah,West,Office Supplies,45.68,2017,6,10
2176,CA-2017-125738,2017-10-15,Home Office,Utah,West,Office Supplies,60.12,2017,6,10
2177,CA-2017-125738,2017-10-15,Home Office,Utah,West,Office Supplies,41.72,2017,6,10
2178,CA-2017-125738,2017-10-15,Home Office,Utah,West,Office Supplies,71.6,2017,6,10
2179,CA-2017-128818,2017-07-05,Consumer,New York,East,Office Supplies,85.232,2017,2,7
2180,CA-2017-128818,2017-07-05,Consumer,New York,East,Office Supplies,44.4,2017,2,7
2181,CA-2017-128818,2017-07-05,Consumer,New York,East,Furniture,442.764,2017,2,7
2182,CA-2017-128818,2017-07-05,Consumer,New York,East,Technology,3999.95,2017,2,7
2183,CA-2017-128818,2017-07-05,Consumer,New York,East,Technology,199.95,2017,2,7
2184,CA-2017-128818,2017-07-05,Consumer,New York,East,Furniture,63.68,2017,2,7
2185,CA-2018-124576,2018-01-08,Corporate,California,West,Office Supplies,54.896,2018,0,1
2186,CA-2017-101378,2017-07-14,Consumer,Alabama,South,Technology,29.0,2017,4,7
2187,CA-2018-143063,2018-10-08,Consumer,Indiana,Central,Office Supplies,70.08,2018,0,10
2188,CA-2018-143063,2018-10-08,Consumer,Indiana,Central,Furniture,121.3,2018,0,10
2189,CA-2018-143063,2018-10-08,Consumer,Indiana,Central,Technology,1454.49,2018,0,10
2190,CA-2017-118913,2017-06-25,Consumer,California,West,Office Supplies,60.81,2017,6,6
2191,CA-2017-128412,2017-10-12,Consumer,Washington,West,Office Supplies,153.552,2017,3,10
2192,CA-2017-128412,2017-10-12,Consumer,Washington,West,Office Supplies,65.34,2017,3,10
2193,CA-2017-128412,2017-10-12,Consumer,Washington,West,Office Supplies,123.92,2017,3,10
2194,CA-2017-128412,2017-10-12,Consumer,Washington,West,Office Supplies,35.1,2017,3,10
2195,CA-2017-128412,2017-10-12,Consumer,Washington,West,Technology,44.75,2017,3,10
2196,CA-2017-136483,2017-01-12,Consumer,Tennessee,South,Office Supplies,4.704,2017,3,1
2197,CA-2015-163013,2015-11-28,Consumer,Alabama,South,Office Supplies,14.67,2015,5,11
2198,CA-2016-135363,2016-03-28,Consumer,Pennsylvania,East,Office Supplies,15.552,2016,0,3
2199,CA-2016-135363,2016-03-28,Consumer,Pennsylvania,East,Office Supplies,5.232,2016,0,3
2200,US-2015-165659,2015-01-06,Consumer,Arkansas,South,Furniture,22.2,2015,1,1
2201,US-2015-165659,2015-01-06,Consumer,Arkansas,South,Technology,881.93,2015,1,1
2202,CA-2016-138002,2016-06-09,Home Office,Washington,West,Office Supplies,6.096,2016,3,6
2203,CA-2016-138002,2016-06-09,Home Office,Washington,West,Furniture,191.82,2016,3,6
2204,CA-2016-128860,2016-06-29,Consumer,Pennsylvania,East,Furniture,20.104,2016,2,6
2205,CA-2017-164350,2017-10-09,Home Office,Tennessee,South,Office Supplies,67.56,2017,0,10
2206,US-2015-103905,2015-07-14,Home Office,Illinois,Central,Office Supplies,29.932,2015,1,7
2207,US-2015-103905,2015-07-14,Home Office,Illinois,Central,Technology,38.272,2015,1,7
2208,CA-2016-129854,2016-08-22,Home Office,New York,East,Office Supplies,16.52,2016,0,8
2209,CA-2015-125556,2015-11-14,Consumer,Connecticut,East,Technology,832.93,2015,5,11
2210,CA-2015-125556,2015-11-14,Consumer,Connecticut,East,Office Supplies,43.8,2015,5,11
2211,CA-2017-162313,2017-11-27,Corporate,Michigan,Central,Office Supplies,167.292,2017,0,11
2212,CA-2018-107874,2018-11-21,Consumer,New York,East,Furniture,27.42,2018,2,11
2213,CA-2018-129378,2018-01-10,Consumer,California,West,Office Supplies,1.44,2018,2,1
2214,CA-2018-129378,2018-01-10,Consumer,California,West,Office Supplies,61.776,2018,2,1
2215,CA-2018-129378,2018-01-10,Consumer,California,West,Office Supplies,241.96,2018,2,1
2216,CA-2018-129378,2018-01-10,Consumer,California,West,Furniture,108.608,2018,2,1
2217,CA-2015-151953,2015-09-20,Corporate,Florida,South,Office Supplies,2.816,2015,6,9
2218,CA-2018-130841,2018-07-28,Corporate,California,West,Office Supplies,9.984,2018,5,7
2219,CA-2018-130841,2018-07-28,Corporate,California,West,Office Supplies,14.98,2018,5,7
2220,CA-2018-130841,2018-07-28,Corporate,California,West,Technology,1145.6,2018,5,7
2221,CA-2016-131884,2016-06-12,Consumer,Ohio,East,Technology,485.94,2016,6,6
2222,CA-2016-131884,2016-06-12,Consumer,Ohio,East,Office Supplies,37.376,2016,6,6
2223,CA-2016-131884,2016-06-12,Consumer,Ohio,East,Furniture,70.686,2016,6,6
2224,CA-2018-121909,2018-07-31,Corporate,Pennsylvania,East,Office Supplies,54.816,2018,1,7
2225,CA-2017-106383,2017-03-19,Consumer,Colorado,West,Furniture,72.294,2017,6,3
2226,CA-2018-130771,2018-07-29,Corporate,Texas,Central,Office Supplies,2.896,2018,6,7
2227,CA-2018-130771,2018-07-29,Corporate,Texas,Central,Technology,124.792,2018,6,7
2228,CA-2017-139157,2017-01-10,Consumer,New York,East,Furniture,330.588,2017,1,1
2229,CA-2015-128055,2015-03-31,Consumer,California,West,Office Supplies,673.568,2015,1,3
2230,CA-2015-128055,2015-03-31,Consumer,California,West,Office Supplies,52.98,2015,1,3
2231,CA-2018-157091,2018-06-26,Consumer,Indiana,Central,Furniture,526.45,2018,1,6
2232,CA-2018-132122,2018-09-07,Consumer,Illinois,Central,Office Supplies,228.92,2018,4,9
2233,CA-2016-123232,2016-12-14,Consumer,Oregon,West,Technology,319.968,2016,2,12
2234,CA-2018-104066,2018-05-12,Corporate,Vermont,East,Technology,205.03,2018,5,5
2235,CA-2016-145849,2016-09-15,Consumer,Indiana,Central,Office Supplies,190.86,2016,3,9
2236,CA-2016-145849,2016-09-15,Consumer,Indiana,Central,Office Supplies,24.32,2016,3,9
2237,CA-2017-122322,2017-07-15,Home Office,Utah,West,Office Supplies,44.4,2017,5,7
2238,CA-2018-166849,2018-04-20,Home Office,Illinois,Central,Furniture,44.4,2018,4,4
2239,CA-2017-146633,2017-11-15,Consumer,California,West,Office Supplies,1016.792,2017,2,11
2240,CA-2017-146633,2017-11-15,Consumer,California,West,Office Supplies,38.136,2017,2,11
2241,US-2017-126893,2017-11-26,Consumer,Pennsylvania,East,Technology,494.982,2017,6,11
2242,CA-2018-103380,2018-11-21,Home Office,California,West,Office Supplies,56.56,2018,2,11
2243,CA-2018-103380,2018-11-21,Home Office,California,West,Office Supplies,5.56,2018,2,11
2244,CA-2018-103380,2018-11-21,Home Office,California,West,Office Supplies,9.02,2018,2,11
2245,CA-2018-103380,2018-11-21,Home Office,California,West,Office Supplies,8.62,2018,2,11
2246,CA-2018-103380,2018-11-21,Home Office,California,West,Technology,659.976,2018,2,11
2247,CA-2016-116092,2016-02-15,Consumer,California,West,Office Supplies,13.36,2016,0,2
2248,CA-2016-116092,2016-02-15,Consumer,California,West,Office Supplies,41.72,2016,0,2
2249,CA-2016-116092,2016-02-15,Consumer,California,West,Office Supplies,11.52,2016,0,2
2250,CA-2016-116092,2016-02-15,Consumer,California,West,Office Supplies,541.44,2016,0,2
2251,CA-2016-116092,2016-02-15,Consumer,California,West,Office Supplies,19.44,2016,0,2
2252,CA-2017-117849,2017-04-15,Home Office,California,West,Office Supplies,143.7,2017,5,4
2253,CA-2016-169201,2016-09-28,Corporate,California,West,Office Supplies,43.26,2016,2,9
2254,CA-2016-169201,2016-09-28,Corporate,California,West,Office Supplies,43.56,2016,2,9
2255,CA-2017-164091,2017-09-17,Corporate,Maine,East,Technology,437.85,2017,6,9
2256,CA-2017-164091,2017-09-17,Corporate,Maine,East,Furniture,109.48,2017,6,9
2257,CA-2018-105214,2018-06-16,Consumer,California,West,Furniture,1212.96,2018,5,6
2258,CA-2018-105214,2018-06-16,Consumer,California,West,Office Supplies,18.54,2018,5,6
2259,CA-2016-117611,2016-08-11,Home Office,California,West,Office Supplies,5.0,2016,3,8
2260,CA-2016-117611,2016-08-11,Home Office,California,West,Technology,371.97,2016,3,8
2261,US-2016-137960,2016-12-18,Consumer,New York,East,Technology,166.24,2016,6,12
2262,CA-2018-122994,2018-06-02,Consumer,Virginia,South,Furniture,359.97,2018,5,6
2263,CA-2017-131065,2017-11-14,Consumer,Georgia,South,Technology,499.98,2017,1,11
2264,CA-2017-131065,2017-11-14,Consumer,Georgia,South,Office Supplies,5.28,2017,1,11
2265,CA-2017-131065,2017-11-14,Consumer,Georgia,South,Office Supplies,8.26,2017,1,11
2266,CA-2018-149146,2018-12-10,Home Office,North Carolina,South,Office Supplies,7.968,2018,0,12
2267,CA-2018-137470,2018-09-17,Consumer,Washington,West,Office Supplies,12.96,2018,0,9
2268,CA-2018-105480,2018-12-20,Corporate,New York,East,Office Supplies,6.48,2018,3,12
2269,CA-2018-105480,2018-12-20,Corporate,New York,East,Office Supplies,6.984,2018,3,12
2270,CA-2018-164917,2018-02-12,Corporate,Florida,South,Office Supplies,47.96,2018,0,2
2271,CA-2016-102036,2016-09-21,Consumer,Washington,West,Office Supplies,199.74,2016,2,9
2272,CA-2016-142944,2016-06-03,Consumer,California,West,Furniture,435.26,2016,4,6
2273,CA-2016-142944,2016-06-03,Consumer,California,West,Technology,1119.984,2016,4,6
2274,CA-2015-157882,2015-03-10,Corporate,California,West,Furniture,143.432,2015,1,3
2275,CA-2015-157882,2015-03-10,Corporate,California,West,Furniture,122.352,2015,1,3
2276,CA-2015-104283,2015-06-27,Consumer,Mississippi,South,Office Supplies,306.2,2015,5,6
2277,CA-2015-104283,2015-06-27,Consumer,Mississippi,South,Furniture,85.98,2015,5,6
2278,CA-2015-104283,2015-06-27,Consumer,Mississippi,South,Technology,223.96,2015,5,6
2279,CA-2018-142622,2018-10-30,Consumer,Washington,West,Furniture,97.568,2018,1,10
2280,CA-2018-142622,2018-10-30,Consumer,Washington,West,Furniture,614.272,2018,1,10
2281,CA-2018-142622,2018-10-30,Consumer,Washington,West,Furniture,199.98,2018,1,10
2282,CA-2017-132143,2017-03-09,Corporate,Connecticut,East,Office Supplies,48.16,2017,3,3
2283,CA-2016-153108,2016-05-03,Consumer,Indiana,Central,Technology,23.92,2016,1,5
2284,CA-2016-153108,2016-05-03,Consumer,Indiana,Central,Office Supplies,60.69,2016,1,5
2285,CA-2017-112676,2017-05-05,Corporate,Tennessee,South,Office Supplies,14.352,2017,4,5
2286,CA-2018-165687,2018-11-17,Consumer,Virginia,South,Office Supplies,35.04,2018,5,11
2287,US-2018-112928,2018-01-06,Corporate,Ohio,East,Office Supplies,17.48,2018,5,1
